path,kind,product,colour,width,height,ratio,background,reference,prompt
"/images/products/3-pack-cotton-hipster-briefs/white/packshot.jpg","packshot","3-PACK COTTON HIPSTER BRIEFS","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-cotton-briefs-women/white/packshot.jpg","packshot","5-PACK COTTON BRIEFS","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-cotton-briefs-women/black/packshot.jpg","packshot","5-PACK COTTON BRIEFS","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-cotton-briefs-women/sage/packshot.jpg","packshot","5-PACK COTTON BRIEFS","Sage","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single sage mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/3-pack-seamless-thongs/black/packshot.jpg","packshot","3-PACK SEAMLESS THONGS","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/3-pack-seamless-thongs/beige/packshot.jpg","packshot","3-PACK SEAMLESS THONGS","Beige","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single beige mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/shared/detail-beige.jpg","detail","(shared across all products in this colour)","Beige","1600","2100","3:4","macro","","Extreme macro photograph of beige cotton jersey fabric (approximately #c8b49b), showing fine rib-knit texture and a single flatlock seam running through the frame. Shallow depth of field, soft diffused light, no text."
"/images/products/2-pack-soft-bralettes/black/packshot.jpg","packshot","2-PACK SOFT BRALETTES","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/2-pack-soft-bralettes/blush/packshot.jpg","packshot","2-PACK SOFT BRALETTES","Blush","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single blush soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/non-wired-cotton-bra/beige/packshot.jpg","packshot","NON-WIRED COTTON BRA","Beige","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single beige soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/non-wired-cotton-bra/black/packshot.jpg","packshot","NON-WIRED COTTON BRA","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/non-wired-cotton-bra/white/packshot.jpg","packshot","NON-WIRED COTTON BRA","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/lace-trim-bralette/black/packshot.jpg","packshot","LACE-TRIM BRALETTE","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/lace-trim-bralette/blush/packshot.jpg","packshot","LACE-TRIM BRALETTE","Blush","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single blush soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/lace-trim-bralette/sage/packshot.jpg","packshot","LACE-TRIM BRALETTE","Sage","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single sage soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/3-pack-microfibre-hipsters/black/packshot.jpg","packshot","3-PACK MICROFIBRE HIPSTERS","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/3-pack-microfibre-hipsters/navy/packshot.jpg","packshot","3-PACK MICROFIBRE HIPSTERS","Navy","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single navy mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-cotton-thongs/black/packshot.jpg","packshot","5-PACK COTTON THONGS","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-cotton-thongs/white/packshot.jpg","packshot","5-PACK COTTON THONGS","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-cotton-thongs/blush/packshot.jpg","packshot","5-PACK COTTON THONGS","Blush","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single blush mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/2-pack-camisoles/white/packshot.jpg","packshot","2-PACK CAMISOLES","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white ribbed cotton vest tank top with narrow shoulder straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/2-pack-camisoles/black/packshot.jpg","packshot","2-PACK CAMISOLES","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black ribbed cotton vest tank top with narrow shoulder straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/ribbed-cotton-vest-top/white/packshot.jpg","packshot","RIBBED COTTON VEST TOP","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white ribbed cotton vest tank top with narrow shoulder straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/ribbed-cotton-vest-top/sage/packshot.jpg","packshot","RIBBED COTTON VEST TOP","Sage","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single sage ribbed cotton vest tank top with narrow shoulder straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/ribbed-cotton-vest-top/black/packshot.jpg","packshot","RIBBED COTTON VEST TOP","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black ribbed cotton vest tank top with narrow shoulder straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/3-pack-high-waist-briefs/black/packshot.jpg","packshot","3-PACK HIGH-WAIST BRIEFS","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/3-pack-high-waist-briefs/beige/packshot.jpg","packshot","3-PACK HIGH-WAIST BRIEFS","Beige","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single beige mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/sports-bra-medium-support/black/packshot.jpg","packshot","SPORTS BRA MEDIUM SUPPORT","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/sports-bra-medium-support/olive/packshot.jpg","packshot","SPORTS BRA MEDIUM SUPPORT","Olive","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single olive soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/2-pack-modal-bralettes/brown/packshot.jpg","packshot","2-PACK MODAL BRALETTES","Dark brown","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single dark brown soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/2-pack-modal-bralettes/black/packshot.jpg","packshot","2-PACK MODAL BRALETTES","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black soft non-wired jersey bralette with adjustable straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/7-pack-cotton-briefs-kids/white/packshot.jpg","packshot","7-PACK COTTON BRIEFS","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/7-pack-cotton-briefs-kids/sky/packshot.jpg","packshot","7-PACK COTTON BRIEFS","Light blue","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single light blue mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-boxer-shorts-kids/navy/packshot.jpg","packshot","5-PACK BOXER SHORTS","Navy","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single navy loose woven cotton boxer shorts with an elasticated waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-boxer-shorts-kids/grey/packshot.jpg","packshot","5-PACK BOXER SHORTS","Grey melange","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single grey melange loose woven cotton boxer shorts with an elasticated waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/3-pack-cotton-vests-kids/white/packshot.jpg","packshot","3-PACK COTTON VESTS","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white ribbed cotton vest tank top with narrow shoulder straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/7-pack-socks-kids/white/packshot.jpg","packshot","7-PACK SOCKS","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/7-pack-socks-kids/navy/packshot.jpg","packshot","7-PACK SOCKS","Navy","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single navy ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/2-pack-thermal-sets-kids/grey/packshot.jpg","packshot","2-PACK THERMAL SETS","Grey melange","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single grey melange ribbed cotton vest tank top with narrow shoulder straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/2-pack-thermal-sets-kids/blush/packshot.jpg","packshot","2-PACK THERMAL SETS","Blush","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single blush ribbed cotton vest tank top with narrow shoulder straps. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-printed-briefs-kids/sky/packshot.jpg","packshot","5-PACK PRINTED BRIEFS","Light blue","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single light blue mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-printed-briefs-kids/blush/packshot.jpg","packshot","5-PACK PRINTED BRIEFS","Blush","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single blush mens cotton briefs with a covered elastic waistband. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/cotton-pyjama-set/navy/packshot.jpg","packshot","COTTON PYJAMA SET","Navy","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single navy soft jersey loungewear set with long sleeves and a relaxed fit. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/cotton-pyjama-set/grey/packshot.jpg","packshot","COTTON PYJAMA SET","Grey melange","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single grey melange soft jersey loungewear set with long sleeves and a relaxed fit. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/ribbed-lounge-shorts/beige/packshot.jpg","packshot","RIBBED LOUNGE SHORTS","Beige","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single beige jersey lounge shorts with a drawstring waist. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/ribbed-lounge-shorts/black/packshot.jpg","packshot","RIBBED LOUNGE SHORTS","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black jersey lounge shorts with a drawstring waist. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/ribbed-lounge-shorts/sage/packshot.jpg","packshot","RIBBED LOUNGE SHORTS","Sage","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single sage jersey lounge shorts with a drawstring waist. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/jersey-lounge-tee/white/packshot.jpg","packshot","JERSEY LOUNGE TEE","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white relaxed-fit cotton jersey t-shirt. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/jersey-lounge-tee/grey/packshot.jpg","packshot","JERSEY LOUNGE TEE","Grey melange","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single grey melange relaxed-fit cotton jersey t-shirt. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/jersey-lounge-tee/olive/packshot.jpg","packshot","JERSEY LOUNGE TEE","Olive","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single olive relaxed-fit cotton jersey t-shirt. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/2-pack-lounge-shorts/grey/packshot.jpg","packshot","2-PACK LOUNGE SHORTS","Grey melange","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single grey melange jersey lounge shorts with a drawstring waist. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/2-pack-lounge-shorts/navy/packshot.jpg","packshot","2-PACK LOUNGE SHORTS","Navy","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single navy jersey lounge shorts with a drawstring waist. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/modal-robe/beige/packshot.jpg","packshot","MODAL ROBE","Beige","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single beige soft jersey loungewear set with long sleeves and a relaxed fit. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/modal-robe/black/packshot.jpg","packshot","MODAL ROBE","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black soft jersey loungewear set with long sleeves and a relaxed fit. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/waffle-lounge-set/sage/packshot.jpg","packshot","WAFFLE LOUNGE SET","Sage","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single sage soft jersey loungewear set with long sleeves and a relaxed fit. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/waffle-lounge-set/beige/packshot.jpg","packshot","WAFFLE LOUNGE SET","Beige","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single beige soft jersey loungewear set with long sleeves and a relaxed fit. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/10-pack-cotton-socks/black/packshot.jpg","packshot","10-PACK COTTON SOCKS","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/10-pack-cotton-socks/white/packshot.jpg","packshot","10-PACK COTTON SOCKS","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/7-pack-sports-socks-with-drymove/black/packshot.jpg","packshot","7-PACK SPORTS SOCKS WITH DRYMOVE™","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/7-pack-sports-socks-with-drymove/white/packshot.jpg","packshot","7-PACK SPORTS SOCKS WITH DRYMOVE™","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/7-pack-sports-socks-with-drymove/grey/packshot.jpg","packshot","7-PACK SPORTS SOCKS WITH DRYMOVE™","Grey melange","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single grey melange ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/3-pack-wool-blend-socks/grey/packshot.jpg","packshot","3-PACK WOOL-BLEND SOCKS","Grey melange","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single grey melange ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/3-pack-wool-blend-socks/olive/packshot.jpg","packshot","3-PACK WOOL-BLEND SOCKS","Olive","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single olive ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/3-pack-wool-blend-socks/burgundy/packshot.jpg","packshot","3-PACK WOOL-BLEND SOCKS","Burgundy","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single burgundy ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-no-show-socks/white/packshot.jpg","packshot","5-PACK NO-SHOW SOCKS","White","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single white ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/5-pack-no-show-socks/black/packshot.jpg","packshot","5-PACK NO-SHOW SOCKS","Black","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single black ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/2-pack-thermal-socks/grey/packshot.jpg","packshot","2-PACK THERMAL SOCKS","Grey melange","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single grey melange ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
"/images/products/2-pack-thermal-socks/navy/packshot.jpg","packshot","2-PACK THERMAL SOCKS","Navy","1000","1400","5:7","#F5F5F5","","Flat-lay e-commerce product photograph of a single navy ribbed cotton crew socks. Centred and filling the frame, on a seamless flat #F5F5F5 light-grey background, soft even lighting, no shadows, no model, no props, no text. Clean catalogue style."
